USER_ID,SKILLS_DSC,DOMAIN_DSC,LEVEL_VAL
2433122,Snowflake Data Cloud,Data Management,80.0
2433124,Snowflake Data Cloud,Data Management,100.0
2433124,Snowflake Data Cloud,Data Management,100.0
2433125,Microsoft Azure SQL Database,Data Management,100.0
2433134,Microsoft Analytics Platform System (SSAS),Data Management,60.0
2433134,Microsoft SQL Server,Data Management,60.0
2433134,Microsoft Analytics Platform System (SSAS),Data Management,60.0
2433134,Microsoft SQL Server,Data Management,60.0
2433134,Microsoft Analytics Platform System (SSAS),Data Management,60.0
2433134,Microsoft SQL Server,Data Management,60.0
2433134,Microsoft Analytics Platform System (SSAS),Data Management,60.0
2433134,Microsoft SQL Server,Data Management,60.0
2433134,Microsoft Analytics Platform System (SSAS),Data Management,60.0
2433134,Microsoft SQL Server,Data Management,60.0
2433142,Microsoft SQL Server,Data Management,50.0
2433142,Cloudera Data Platform,Data Management,50.0
2433142,Google Cloud DataProc,Data Management,40.0
2433142,Google BigQuery,Data Management,20.0
2433142,Hadoop,Data Management,50.0
2433142,Microsoft Azure Synapse Analytics,Data Management,90.0
2433142,MongoDB,Data Management,20.0
2433142,Microsoft Azure Data Lake Store,Data Management,80.0
2433142,Snowflake Data Cloud,Data Management,80.0
2433142,Microsoft SQL Server,Data Management,50.0
2433142,Cloudera Data Platform,Data Management,50.0
2433142,Google Cloud DataProc,Data Management,40.0
2433142,Google BigQuery,Data Management,20.0
2433142,Hadoop,Data Management,50.0
2433142,Microsoft Azure Synapse Analytics,Data Management,90.0
2433142,MongoDB,Data Management,20.0
2433142,Microsoft Azure Data Lake Store,Data Management,80.0
2433142,Snowflake Data Cloud,Data Management,80.0
2433142,Microsoft SQL Server,Data Management,50.0
2433142,Cloudera Data Platform,Data Management,50.0
2433142,Google Cloud DataProc,Data Management,40.0
2433142,Google BigQuery,Data Management,20.0
2433142,Hadoop,Data Management,50.0
2433142,Microsoft Azure Synapse Analytics,Data Management,90.0
2433142,MongoDB,Data Management,20.0
2433142,Microsoft Azure Data Lake Store,Data Management,80.0
2433142,Snowflake Data Cloud,Data Management,80.0
2433142,Microsoft SQL Server,Data Management,50.0
2433142,Cloudera Data Platform,Data Management,50.0
2433142,Google Cloud DataProc,Data Management,40.0
2433142,Google BigQuery,Data Management,20.0
2433142,Hadoop,Data Management,50.0
2433142,Microsoft Azure Synapse Analytics,Data Management,90.0
2433142,MongoDB,Data Management,20.0
2433142,Microsoft Azure Data Lake Store,Data Management,80.0
2433142,Snowflake Data Cloud,Data Management,80.0
2433142,Microsoft SQL Server,Data Management,50.0
2433142,Cloudera Data Platform,Data Management,50.0
2433142,Google Cloud DataProc,Data Management,40.0
2433142,Google BigQuery,Data Management,20.0
2433142,Hadoop,Data Management,50.0
2433142,Microsoft Azure Synapse Analytics,Data Management,90.0
2433142,MongoDB,Data Management,20.0
2433142,Microsoft Azure Data Lake Store,Data Management,80.0
2433142,Snowflake Data Cloud,Data Management,80.0
2433142,Microsoft SQL Server,Data Management,50.0
2433142,Cloudera Data Platform,Data Management,50.0
2433142,Google Cloud DataProc,Data Management,40.0
2433142,Google BigQuery,Data Management,20.0
2433142,Hadoop,Data Management,50.0
2433142,Microsoft Azure Synapse Analytics,Data Management,90.0
2433142,MongoDB,Data Management,20.0
2433142,Microsoft Azure Data Lake Store,Data Management,80.0
2433142,Snowflake Data Cloud,Data Management,80.0
2433142,Microsoft SQL Server,Data Management,50.0
2433142,Cloudera Data Platform,Data Management,50.0
2433142,Google Cloud DataProc,Data Management,40.0
2433142,Google BigQuery,Data Management,20.0
2433142,Hadoop,Data Management,50.0
2433142,Microsoft Azure Synapse Analytics,Data Management,90.0
2433142,MongoDB,Data Management,20.0
2433142,Microsoft Azure Data Lake Store,Data Management,80.0
2433142,Snowflake Data Cloud,Data Management,80.0
2433143,Snowflake Data Cloud,Data Management,100.0
2433852,Google BigQuery,Data Management,70.0
2433852,Microsoft SQL Server,Data Management,80.0
2433852,Oracle Database,Data Management,40.0
2433852,Snowflake Data Cloud,Data Management,70.0
2442934,IBM Db2,Data Management,50.0
2443208,Microsoft SQL Server,Data Management,100.0
2443208,Microsoft SQL Server,Data Management,100.0
2444211,Microsoft SQL Server,Data Management,100.0
2445149,Snowflake Data Cloud,Data Management,100.0
2445149,Microsoft SQL Server,Data Management,100.0
2445183,Microsoft Azure Data Lake Store,Data Management,40.0
2445183,Microsoft Azure SQL Database,Data Management,80.0
2445183,Microsoft Azure Synapse Analytics,Data Management,40.0
2445183,Microsoft Analytics Platform System (SSAS),Data Management,100.0
2445183,Microsoft SQL Server,Data Management,100.0
2445183,Microsoft Azure Data Lake Store,Data Management,40.0
2445183,Microsoft Azure SQL Database,Data Management,80.0
2445183,Microsoft Azure Synapse Analytics,Data Management,40.0
2445183,Microsoft Analytics Platform System (SSAS),Data Management,100.0
2445183,Microsoft SQL Server,Data Management,100.0
2446382,Microsoft Analytics Platform System (SSAS),Data Management,60.0
2446382,Microsoft SQL Server,Data Management,60.0
2446382,Snowflake Data Cloud,Data Management,60.0
2446382,Microsoft Analytics Platform System (SSAS),Data Management,60.0
2446382,Microsoft SQL Server,Data Management,60.0
2446382,Snowflake Data Cloud,Data Management,60.0
2447137,Snowflake Data Cloud,Data Management,60.0
2447137,Microsoft SQL Server,Data Management,60.0
2447746,Databricks Lakehouse Platform,Data Management,60.0
2447746,Snowflake Data Cloud,Data Management,80.0
2447746,Databricks Lakehouse Platform,Data Management,60.0
2447746,Snowflake Data Cloud,Data Management,80.0
2450849,Microsoft SQL Server,Data Management,100.0
2450849,Microsoft SQL Server,Data Management,100.0
2450849,Microsoft SQL Server,Data Management,100.0
2450849,Microsoft SQL Server,Data Management,100.0
2452725,Microsoft SQL Server,Data Management,100.0
2452725,MongoDB,Data Management,90.0
2452725,Snowflake Data Cloud,Data Management,100.0
2452725,Microsoft SQL Server,Data Management,100.0
2452725,MongoDB,Data Management,90.0
2452725,Snowflake Data Cloud,Data Management,100.0
2452725,Microsoft SQL Server,Data Management,100.0
2452725,MongoDB,Data Management,90.0
2452725,Snowflake Data Cloud,Data Management,100.0
2453233,Snowflake Data Cloud,Data Management,60.0
2453233,Microsoft SQL Server,Data Management,100.0
2453233,PostgreSQL,Data Management,80.0
2453233,Snowflake Data Cloud,Data Management,60.0
2453233,Microsoft SQL Server,Data Management,100.0
2453233,PostgreSQL,Data Management,80.0
2453233,Snowflake Data Cloud,Data Management,60.0
2453233,Microsoft SQL Server,Data Management,100.0
2453233,PostgreSQL,Data Management,80.0
2453262,Cloudera Data Platform,Data Management,90.0
2453262,Google Cloud DataProc,Data Management,80.0
2453262,Google BigQuery,Data Management,80.0
2453262,Microsoft Azure Data Lake Store,Data Management,100.0
2453262,Microsoft Azure SQL Database,Data Management,80.0
2453262,SAP HANA,Data Management,60.0
2453262,Microsoft Azure Synapse Analytics,Data Management,100.0
2453262,Snowflake Data Cloud,Data Management,100.0
2456947,IBM Db2,Data Management,80.0
2456947,Microsoft Analytics Platform System (SSAS),Data Management,50.0
2456947,Microsoft SQL Server,Data Management,100.0
2456947,Oracle MySQL,Data Management,100.0
2457327,Google BigQuery,Data Management,60.0
2457327,Microsoft Azure Synapse Analytics,Data Management,80.0
2457327,Neo4j Graph Database,Data Management,40.0
2457327,Microsoft Azure Data Lake Store,Data Management,100.0
2457327,Microsoft Analytics Platform System (SSAS),Data Management,80.0
2457327,Microsoft SQL Server,Data Management,100.0
2457327,Snowflake Data Cloud,Data Management,100.0
2457327,Google BigQuery,Data Management,60.0
2457327,Microsoft Azure Synapse Analytics,Data Management,80.0
2457327,Neo4j Graph Database,Data Management,40.0
2457327,Microsoft Azure Data Lake Store,Data Management,100.0
2457327,Microsoft Analytics Platform System (SSAS),Data Management,80.0
2457327,Microsoft SQL Server,Data Management,100.0
2457327,Snowflake Data Cloud,Data Management,100.0
2499680,Google BigQuery,Data Management,60.0
2502347,Microsoft SQL Server,Data Management,
2502347,Oracle Database,Data Management,
2502347,Microsoft Analytics Platform System (SSAS),Data Management,
2513831,Google BigQuery,Data Management,30.0
2513831,IBM Db2,Data Management,60.0
2513831,Microsoft SQL Server,Data Management,40.0
2513831,Oracle MySQL,Data Management,60.0
2513831,Oracle Database,Data Management,60.0
2513831,Snowflake Data Cloud,Data Management,60.0
2513866,IBM Db2,Data Management,20.0
2513866,Microsoft Azure SQL Database,Data Management,40.0
2513866,PostgreSQL,Data Management,40.0
2513866,Snowflake Data Cloud,Data Management,70.0
2513866,IBM Db2,Data Management,20.0
2513866,Microsoft Azure SQL Database,Data Management,40.0
2513866,PostgreSQL,Data Management,40.0
2513866,Snowflake Data Cloud,Data Management,70.0
2513866,IBM Db2,Data Management,20.0
2513866,Microsoft Azure SQL Database,Data Management,40.0
2513866,PostgreSQL,Data Management,40.0
2513866,Snowflake Data Cloud,Data Management,70.0
2513866,IBM Db2,Data Management,20.0
2513866,Microsoft Azure SQL Database,Data Management,40.0
2513866,PostgreSQL,Data Management,40.0
2513866,Snowflake Data Cloud,Data Management,70.0
2513866,IBM Db2,Data Management,20.0
2513866,Microsoft Azure SQL Database,Data Management,40.0
2513866,PostgreSQL,Data Management,40.0
2513866,Snowflake Data Cloud,Data Management,70.0
2533338,Microsoft SQL Server,Data Management,30.0
2540340,PostgreSQL,Data Management,30.0
2540340,Snowflake Data Cloud,Data Management,50.0
2540340,Google BigQuery,Data Management,30.0
2540340,Microsoft Azure Data Lake Store,Data Management,30.0
2540340,Microsoft SQL Server,Data Management,50.0
2540340,PostgreSQL,Data Management,30.0
2540340,Snowflake Data Cloud,Data Management,50.0
2540340,Google BigQuery,Data Management,30.0
2540340,Microsoft Azure Data Lake Store,Data Management,30.0
2540340,Microsoft SQL Server,Data Management,50.0
2540340,PostgreSQL,Data Management,30.0
2540340,Snowflake Data Cloud,Data Management,50.0
2540340,Google BigQuery,Data Management,30.0
2540340,Microsoft Azure Data Lake Store,Data Management,30.0
2540340,Microsoft SQL Server,Data Management,50.0
2540340,PostgreSQL,Data Management,30.0
2540340,Snowflake Data Cloud,Data Management,50.0
2540340,Google BigQuery,Data Management,30.0
2540340,Microsoft Azure Data Lake Store,Data Management,30.0
2540340,Microsoft SQL Server,Data Management,50.0
2540340,PostgreSQL,Data Management,30.0
2540340,Snowflake Data Cloud,Data Management,50.0
2540340,Google BigQuery,Data Management,30.0
2540340,Microsoft Azure Data Lake Store,Data Management,30.0
2540340,Microsoft SQL Server,Data Management,50.0
2540340,PostgreSQL,Data Management,30.0
2540340,Snowflake Data Cloud,Data Management,50.0
2540340,Google BigQuery,Data Management,30.0
2540340,Microsoft Azure Data Lake Store,Data Management,30.0
2540340,Microsoft SQL Server,Data Management,50.0
2540340,PostgreSQL,Data Management,30.0
2540340,Snowflake Data Cloud,Data Management,50.0
2540340,Google BigQuery,Data Management,30.0
2540340,Microsoft Azure Data Lake Store,Data Management,30.0
2540340,Microsoft SQL Server,Data Management,50.0
2551856,Microsoft SQL Server,Data Management,80.0
2551856,Snowflake Data Cloud,Data Management,60.0
2551856,Microsoft Azure SQL Database,Data Management,60.0
2551856,Microsoft SQL Server,Data Management,80.0
2551856,Snowflake Data Cloud,Data Management,60.0
2551856,Microsoft Azure SQL Database,Data Management,60.0
2551856,Microsoft SQL Server,Data Management,80.0
2551856,Snowflake Data Cloud,Data Management,60.0
2551856,Microsoft Azure SQL Database,Data Management,60.0
2551856,Microsoft SQL Server,Data Management,80.0
2551856,Snowflake Data Cloud,Data Management,60.0
2551856,Microsoft Azure SQL Database,Data Management,60.0
2551856,Microsoft SQL Server,Data Management,80.0
2551856,Snowflake Data Cloud,Data Management,60.0
2551856,Microsoft Azure SQL Database,Data Management,60.0
2551856,Microsoft SQL Server,Data Management,80.0
2551856,Snowflake Data Cloud,Data Management,60.0
2551856,Microsoft Azure SQL Database,Data Management,60.0
2551856,Microsoft SQL Server,Data Management,80.0
2551856,Snowflake Data Cloud,Data Management,60.0
2551856,Microsoft Azure SQL Database,Data Management,60.0
2552838,Snowflake Data Cloud,Data Management,
2552838,Microsoft SQL Server,Data Management,
2552838,Oracle Database,Data Management,
2552838,PostgreSQL,Data Management,
2552838,Snowflake Data Cloud,Data Management,
2552838,Microsoft SQL Server,Data Management,
2552838,Oracle Database,Data Management,
2552838,PostgreSQL,Data Management,
2552838,Snowflake Data Cloud,Data Management,
2552838,Microsoft SQL Server,Data Management,
2552838,Oracle Database,Data Management,
2552838,PostgreSQL,Data Management,
2552838,Snowflake Data Cloud,Data Management,
2552838,Microsoft SQL Server,Data Management,
2552838,Oracle Database,Data Management,
2552838,PostgreSQL,Data Management,
2560995,Microsoft SQL Server,Data Management,60.0
2579999,Google BigQuery,Data Management,50.0
2579999,Microsoft Analytics Platform System (SSAS),Data Management,100.0
2579999,Microsoft Azure SQL Database,Data Management,50.0
2579999,Microsoft SQL Server,Data Management,100.0
2579999,Oracle Database,Data Management,50.0
2579999,Snowflake Data Cloud,Data Management,60.0
2583132,Microsoft Azure Synapse Analytics,Data Management,80.0
2583132,Microsoft Azure Data Lake Store,Data Management,80.0
2583132,Microsoft Azure SQL Database,Data Management,80.0
2583132,Snowflake Data Cloud,Data Management,80.0
2583132,Google BigQuery,Data Management,50.0
2583132,Microsoft Analytics Platform System (SSAS),Data Management,70.0
2583132,Microsoft SQL Server,Data Management,80.0
2583132,MongoDB,Data Management,60.0
2583132,Oracle MySQL,Data Management,70.0
2583132,Oracle Database,Data Management,70.0
2583132,PostgreSQL,Data Management,70.0
2583132,SAP HANA,Data Management,50.0
2583132,Microsoft Azure Synapse Analytics,Data Management,80.0
2583132,Microsoft Azure Data Lake Store,Data Management,80.0
2583132,Microsoft Azure SQL Database,Data Management,80.0
2583132,Snowflake Data Cloud,Data Management,80.0
2583132,Google BigQuery,Data Management,50.0
2583132,Microsoft Analytics Platform System (SSAS),Data Management,70.0
2583132,Microsoft SQL Server,Data Management,80.0
2583132,MongoDB,Data Management,60.0
2583132,Oracle MySQL,Data Management,70.0
2583132,Oracle Database,Data Management,70.0
2583132,PostgreSQL,Data Management,70.0
2583132,SAP HANA,Data Management,50.0
2583132,Microsoft Azure Synapse Analytics,Data Management,80.0
2583132,Microsoft Azure Data Lake Store,Data Management,80.0
2583132,Microsoft Azure SQL Database,Data Management,80.0
2583132,Snowflake Data Cloud,Data Management,80.0
2583132,Google BigQuery,Data Management,50.0
2583132,Microsoft Analytics Platform System (SSAS),Data Management,70.0
2583132,Microsoft SQL Server,Data Management,80.0
2583132,MongoDB,Data Management,60.0
2583132,Oracle MySQL,Data Management,70.0
2583132,Oracle Database,Data Management,70.0
2583132,PostgreSQL,Data Management,70.0
2583132,SAP HANA,Data Management,50.0
2583132,Microsoft Azure Synapse Analytics,Data Management,80.0
2583132,Microsoft Azure Data Lake Store,Data Management,80.0
2583132,Microsoft Azure SQL Database,Data Management,80.0
2583132,Snowflake Data Cloud,Data Management,80.0
2583132,Google BigQuery,Data Management,50.0
2583132,Microsoft Analytics Platform System (SSAS),Data Management,70.0
2583132,Microsoft SQL Server,Data Management,80.0
2583132,MongoDB,Data Management,60.0
2583132,Oracle MySQL,Data Management,70.0
2583132,Oracle Database,Data Management,70.0
2583132,PostgreSQL,Data Management,70.0
2583132,SAP HANA,Data Management,50.0
2583132,Microsoft Azure Synapse Analytics,Data Management,80.0
2583132,Microsoft Azure Data Lake Store,Data Management,80.0
2583132,Microsoft Azure SQL Database,Data Management,80.0
2583132,Snowflake Data Cloud,Data Management,80.0
2583132,Google BigQuery,Data Management,50.0
2583132,Microsoft Analytics Platform System (SSAS),Data Management,70.0
2583132,Microsoft SQL Server,Data Management,80.0
2583132,MongoDB,Data Management,60.0
2583132,Oracle MySQL,Data Management,70.0
2583132,Oracle Database,Data Management,70.0
2583132,PostgreSQL,Data Management,70.0
2583132,SAP HANA,Data Management,50.0
2645516,Microsoft SQL Server,Data Management,80.0
2645516,Snowflake Data Cloud,Data Management,80.0
2671704,Google BigQuery,Data Management,60.0
2671704,Snowflake Data Cloud,Data Management,60.0
2671704,Oracle Database,Data Management,40.0
2671704,Microsoft SQL Server,Data Management,50.0
2671704,Google BigQuery,Data Management,60.0
2671704,Snowflake Data Cloud,Data Management,60.0
2671704,Oracle Database,Data Management,40.0
2671704,Microsoft SQL Server,Data Management,50.0
2676328,Snowflake Data Cloud,Data Management,70.0
2676328,Microsoft SQL Server,Data Management,90.0
2676328,Oracle MySQL,Data Management,80.0
2676328,Microsoft Azure Synapse Analytics,Data Management,80.0
2676328,Snowflake Data Cloud,Data Management,70.0
2676328,Microsoft SQL Server,Data Management,90.0
2676328,Oracle MySQL,Data Management,80.0
2676328,Microsoft Azure Synapse Analytics,Data Management,80.0
2725267,Snowflake Data Cloud,Data Management,
2725267,Snowflake Data Cloud,Data Management,
2725267,Snowflake Data Cloud,Data Management,
2725267,Snowflake Data Cloud,Data Management,
2725267,Snowflake Data Cloud,Data Management,
2766619,Microsoft Azure Data Lake Store,Data Management,80.0
2766619,Microsoft Azure SQL Database,Data Management,70.0
2766619,Databricks Lakehouse Platform,Data Management,70.0
2766619,Microsoft Azure Synapse Analytics,Data Management,70.0
2766619,Snowflake Data Cloud,Data Management,60.0
2766619,Microsoft Analytics Platform System (SSAS),Data Management,80.0
2766619,Microsoft SQL Server,Data Management,80.0
2766619,Microsoft Azure Data Lake Store,Data Management,80.0
2766619,Microsoft Azure SQL Database,Data Management,70.0
2766619,Databricks Lakehouse Platform,Data Management,70.0
2766619,Microsoft Azure Synapse Analytics,Data Management,70.0
2766619,Snowflake Data Cloud,Data Management,60.0
2766619,Microsoft Analytics Platform System (SSAS),Data Management,80.0
2766619,Microsoft SQL Server,Data Management,80.0
2766619,Microsoft Azure Data Lake Store,Data Management,80.0
2766619,Microsoft Azure SQL Database,Data Management,70.0
2766619,Databricks Lakehouse Platform,Data Management,70.0
2766619,Microsoft Azure Synapse Analytics,Data Management,70.0
2766619,Snowflake Data Cloud,Data Management,60.0
2766619,Microsoft Analytics Platform System (SSAS),Data Management,80.0
2766619,Microsoft SQL Server,Data Management,80.0
2766619,Microsoft Azure Data Lake Store,Data Management,80.0
2766619,Microsoft Azure SQL Database,Data Management,70.0
2766619,Databricks Lakehouse Platform,Data Management,70.0
2766619,Microsoft Azure Synapse Analytics,Data Management,70.0
2766619,Snowflake Data Cloud,Data Management,60.0
2766619,Microsoft Analytics Platform System (SSAS),Data Management,80.0
2766619,Microsoft SQL Server,Data Management,80.0
2766619,Microsoft Azure Data Lake Store,Data Management,80.0
2766619,Microsoft Azure SQL Database,Data Management,70.0
2766619,Databricks Lakehouse Platform,Data Management,70.0
2766619,Microsoft Azure Synapse Analytics,Data Management,70.0
2766619,Snowflake Data Cloud,Data Management,60.0
2766619,Microsoft Analytics Platform System (SSAS),Data Management,80.0
2766619,Microsoft SQL Server,Data Management,80.0
2766619,Microsoft Azure Data Lake Store,Data Management,80.0
2766619,Microsoft Azure SQL Database,Data Management,70.0
2766619,Databricks Lakehouse Platform,Data Management,70.0
2766619,Microsoft Azure Synapse Analytics,Data Management,70.0
2766619,Snowflake Data Cloud,Data Management,60.0
2841644,Oracle Hyperion Financial Management (HFM),Financial Close,
2433099,SAP Business Planning and Consolidation (SAP BPC),Financial Close,90.0
2433099,SAP Business Planning and Consolidation (SAP BPC),Financial Close,90.0
2433099,SAP Business Planning and Consolidation (SAP BPC),Financial Close,90.0
2433099,SAP Business Planning and Consolidation (SAP BPC),Financial Close,90.0
2433099,SAP Business Planning and Consolidation (SAP BPC),Financial Close,90.0
2433099,SAP Business Planning and Consolidation (SAP BPC),Financial Close,90.0
2433099,SAP Business Planning and Consolidation (SAP BPC),Financial Close,90.0
2433099,SAP Business Planning and Consolidation (SAP BPC),Financial Close,90.0
2433099,SAP Business Planning and Consolidation (SAP BPC),Financial Close,90.0
2433099,SAP Business Planning and Consolidation (SAP BPC),Financial Close,90.0
2433114,Oracle Hyperion Financial Management (HFM),Financial Close,60.0
2433114,Oracle Hyperion Financial Management (HFM),Financial Close,60.0
2433114,Oracle Hyperion Financial Management (HFM),Financial Close,60.0
2433130,Fluence,Financial Close,
2433130,OneStream Conso,Financial Close,
2433130,Prophix Conso,Financial Close,
2433130,Vena Close,Financial Close,
2433130,Workiva,Financial Close,
2433144,Fluence,Financial Close,100.0
2433144,Vena Close,Financial Close,100.0
2433144,CCH Tagetik CPM Conso,Financial Close,100.0
2433144,Fluence,Financial Close,100.0
2433144,Vena Close,Financial Close,100.0
2433144,CCH Tagetik CPM Conso,Financial Close,100.0
2433144,Fluence,Financial Close,100.0
2433144,Vena Close,Financial Close,100.0
2433144,CCH Tagetik CPM Conso,Financial Close,100.0
2443771,Workiva,Financial Close,100.0
2443771,Oracle Hyperion Financial Management (HFM),Financial Close,60.0
2443771,Workiva,Financial Close,100.0
2443771,Oracle Hyperion Financial Management (HFM),Financial Close,60.0
2446029,Oracle Financial Analytics,Financial Close,70.0
2446029,Oracle Hyperion Financial Management (HFM),Financial Close,70.0
2446029,CCH Tagetik CPM Conso,Financial Close,80.0
2446029,SAP Business Planning and Consolidation (SAP BPC),Financial Close,70.0
2446029,SAP Disclosure Management,Financial Close,70.0
2446029,SAP Financial Consolidation,Financial Close,70.0
2446029,SAP Financial Information Management,Financial Close,70.0
2446029,SAP Process Control,Financial Close,70.0
2446029,SAP Profitability and Cost Management,Financial Close,70.0
2446130,CCH Tagetik CPM Conso,Financial Close,100.0
2446130,Oracle Financial Analytics,Financial Close,100.0
2446130,SAP Business Planning and Consolidation (SAP BPC),Financial Close,100.0
2446130,SAP Disclosure Management,Financial Close,100.0
2446130,SAP Financial Consolidation,Financial Close,100.0
2446130,SAP Financial Information Management,Financial Close,100.0
2446130,SAP Process Control,Financial Close,100.0
2446130,SAP Profitability and Cost Management,Financial Close,100.0
2446130,CCH Tagetik CPM Conso,Financial Close,100.0
2446130,Oracle Financial Analytics,Financial Close,100.0
2446130,SAP Business Planning and Consolidation (SAP BPC),Financial Close,100.0
2446130,SAP Disclosure Management,Financial Close,100.0
2446130,SAP Financial Consolidation,Financial Close,100.0
2446130,SAP Financial Information Management,Financial Close,100.0
2446130,SAP Process Control,Financial Close,100.0
2446130,SAP Profitability and Cost Management,Financial Close,100.0
2446130,CCH Tagetik CPM Conso,Financial Close,100.0
2446130,Oracle Financial Analytics,Financial Close,100.0
2446130,SAP Business Planning and Consolidation (SAP BPC),Financial Close,100.0
2446130,SAP Disclosure Management,Financial Close,100.0
2446130,SAP Financial Consolidation,Financial Close,100.0
2446130,SAP Financial Information Management,Financial Close,100.0
2446130,SAP Process Control,Financial Close,100.0
2446130,SAP Profitability and Cost Management,Financial Close,100.0
2446130,CCH Tagetik CPM Conso,Financial Close,100.0
2446130,Oracle Financial Analytics,Financial Close,100.0
2446130,SAP Business Planning and Consolidation (SAP BPC),Financial Close,100.0
2446130,SAP Disclosure Management,Financial Close,100.0
2446130,SAP Financial Consolidation,Financial Close,100.0
2446130,SAP Financial Information Management,Financial Close,100.0
2446130,SAP Process Control,Financial Close,100.0
2446130,SAP Profitability and Cost Management,Financial Close,100.0
2447137,SAP Business Planning and Consolidation (SAP BPC),Financial Close,60.0
2447137,SAP Financial Information Management,Financial Close,60.0
2456839,Fluence,Financial Close,70.0
2456839,Vena Close,Financial Close,70.0
2456839,Workiva,Financial Close,40.0
2456839,SAP Financial Consolidation,Financial Close,40.0
2456839,Fluence,Financial Close,70.0
2456839,Vena Close,Financial Close,70.0
2456839,Workiva,Financial Close,40.0
2456839,SAP Financial Consolidation,Financial Close,40.0
2456839,Fluence,Financial Close,70.0
2456839,Vena Close,Financial Close,70.0
2456839,Workiva,Financial Close,40.0
2456839,SAP Financial Consolidation,Financial Close,40.0
2456839,Fluence,Financial Close,70.0
2456839,Vena Close,Financial Close,70.0
2456839,Workiva,Financial Close,40.0
2456839,SAP Financial Consolidation,Financial Close,40.0
2456839,Fluence,Financial Close,70.0
2456839,Vena Close,Financial Close,70.0
2456839,Workiva,Financial Close,40.0
2456839,SAP Financial Consolidation,Financial Close,40.0
2456947,CCH Tagetik CPM Conso,Financial Close,60.0
2456947,Oracle Hyperion Financial Management (HFM),Financial Close,80.0
2456947,SAP Financial Consolidation,Financial Close,100.0
2479537,Oracle Hyperion Financial Management (HFM),Financial Close,40.0
2513848,CCH Tagetik CPM Conso,Financial Close,50.0
2513848,Oracle Hyperion Financial Management (HFM),Financial Close,70.0
2513848,CCH Tagetik CPM Conso,Financial Close,50.0
2513848,Oracle Hyperion Financial Management (HFM),Financial Close,70.0
2535513,Vena Close,Financial Close,100.0
2957009,Oracle Financial Analytics,Financial Close,80.0
2957009,Oracle Financial Analytics,Financial Close,80.0
2957009,Oracle Financial Analytics,Financial Close,80.0
2957009,Oracle Financial Analytics,Financial Close,80.0
2957009,Oracle Financial Analytics,Financial Close,80.0
2841644,Oracle Cloud EPM,Financial Planning and Analysis,
2841644,Oracle Hyperion Essbase,Financial Planning and Analysis,
2841644,Oracle Hyperion Planning,Financial Planning and Analysis,
2433114,Applied OLAP Dodeca,Financial Planning and Analysis,70.0
2433114,Oracle Cloud EPM,Financial Planning and Analysis,90.0
2433114,Oracle Hyperion Essbase,Financial Planning and Analysis,100.0
2433114,Oracle Hyperion Planning,Financial Planning and Analysis,100.0
2433114,CCH Tagetik CPM Planning,Financial Planning and Analysis,70.0
2433114,Applied OLAP Dodeca,Financial Planning and Analysis,70.0
2433114,Oracle Cloud EPM,Financial Planning and Analysis,90.0
2433114,Oracle Hyperion Essbase,Financial Planning and Analysis,100.0
2433114,Oracle Hyperion Planning,Financial Planning and Analysis,100.0
2433114,CCH Tagetik CPM Planning,Financial Planning and Analysis,70.0
2433114,Applied OLAP Dodeca,Financial Planning and Analysis,70.0
2433114,Oracle Cloud EPM,Financial Planning and Analysis,90.0
2433114,Oracle Hyperion Essbase,Financial Planning and Analysis,100.0
2433114,Oracle Hyperion Planning,Financial Planning and Analysis,100.0
2433114,CCH Tagetik CPM Planning,Financial Planning and Analysis,70.0
2433130,OneStream Planning,Financial Planning and Analysis,
2433130,Anaplan for Finance,Financial Planning and Analysis,
2433130,insightsoftware Longview Planning,Financial Planning and Analysis,
2433130,Prophix Planning,Financial Planning and Analysis,
2433130,"Vena Solutions Budgeting, Planning & Forecasting",Financial Planning and Analysis,
2442934,CCH Tagetik CPM Planning,Financial Planning and Analysis,90.0
2442934,Oracle Hyperion Essbase,Financial Planning and Analysis,40.0
2443989,Oracle Cloud EPM,Financial Planning and Analysis,70.0
2443989,Oracle Hyperion Essbase,Financial Planning and Analysis,60.0
2443989,Oracle Hyperion Planning,Financial Planning and Analysis,80.0
2443989,CCH Tagetik CPM Planning,Financial Planning and Analysis,80.0
2443989,Oracle Cloud EPM,Financial Planning and Analysis,70.0
2443989,Oracle Hyperion Essbase,Financial Planning and Analysis,60.0
2443989,Oracle Hyperion Planning,Financial Planning and Analysis,80.0
2443989,CCH Tagetik CPM Planning,Financial Planning and Analysis,80.0
2443989,Oracle Cloud EPM,Financial Planning and Analysis,70.0
2443989,Oracle Hyperion Essbase,Financial Planning and Analysis,60.0
2443989,Oracle Hyperion Planning,Financial Planning and Analysis,80.0
2443989,CCH Tagetik CPM Planning,Financial Planning and Analysis,80.0
2443989,Oracle Cloud EPM,Financial Planning and Analysis,70.0
2443989,Oracle Hyperion Essbase,Financial Planning and Analysis,60.0
2443989,Oracle Hyperion Planning,Financial Planning and Analysis,80.0
2443989,CCH Tagetik CPM Planning,Financial Planning and Analysis,80.0
2443989,Oracle Cloud EPM,Financial Planning and Analysis,70.0
2443989,Oracle Hyperion Essbase,Financial Planning and Analysis,60.0
2443989,Oracle Hyperion Planning,Financial Planning and Analysis,80.0
2443989,CCH Tagetik CPM Planning,Financial Planning and Analysis,80.0
